sha,title,reason,type,confidence,repo_id,repo_name,full_name
66621e0e7febb77e8da01c6fff6d36438f1fbff9,Add CategoriaProducto entity,"The commit adds a new JPA entity class with annotations, which is typically done to modernize or extend the data model, often related to legacy code modernization or system evolution. There is no indication of performance optimization, duplication removal, or readability improvements. The addition of a new entity suggests working with or extending legacy code structures.",legacy_code,7,946866142.0,EEDS5/ERP_Ventas,EEDS5/ERP_Ventas
adf4c1b966ce39a2df024534a81b60eeb4ac480e,Implement hashed password reset tokens,"The commit focuses on hashing password reset tokens, which improves security and maintainability by making token handling more robust and less error-prone. The refactoring operations such as extracting variables and renaming parameters suggest improving code clarity and structure, which primarily enhances maintainability.",maintainability,8,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
79fa5ea49011a518bf7fb3a1c343dde6722cbf3e,[BOT] refactor: extract minimap and ground items,"The commit focuses on refactoring by extracting and moving methods related to the minimap and ground items, which suggests improving the structure and organization of the code to enhance maintainability rather than addressing performance, duplication, or other issues.",maintainability,8,1009802329.0,Ddemon26/2006Scape,Ddemon26/2006Scape
e3c9fd4ab99eed04c88c1991340467238ad7436c,Add chat-mvp-server module,"The commit involves adding and removing attribute annotations, which typically improves the structure and clarity of the code, making it easier to understand and maintain. This suggests the primary motivation is to improve readability.",readability,7,985929384.0,mcyster/mcp,mcyster/mcp
ee90c2c60b49ff875258bee3b9294e6027e59ed4,Migrate to Spring Boot project,"The commit involves migrating to a new package structure and moving methods, which typically aims to improve the maintainability of the codebase by organizing code better and making it less fragile.",maintainability,8,344590131.0,Nanu-star/ChickenTest,Nanu-star/ChickenTest
66a79aef80cf19743b4fcc031a1ecf6701ff0871,Add basic stairs model with hitboxes,"The commit involves extracting variables multiple times, which is a common refactoring technique to improve code clarity and understandability, indicating an effort to enhance readability.",readability,8,856962840.0,rhum0ne/Worldcraft,rhum0ne/Worldcraft
e8f42e15777c12bd62e2a9678377a75921215f7f,Fix DisplayAutoDespawnWatcher for Folia,"The commit changes the scheduler used by DisplayAutoDespawnWatcher to use FoliaLib's scheduler, indicating a dependency change to better integrate with Folia. The refactoring operations like removing annotations and renaming methods support adapting to the new dependency, suggesting the primary motivation is to address unwanted dependencies.",dependency,8,1011966949.0,SleazLee/QuickShop-Hikari,SleazLee/QuickShop-Hikari
cc64c7cf8f62bf3c492d884a143e8a124015a3e0,Refactor read model services,"The commit involves refactoring read model services by changing return types and renaming methods, which typically aims to improve the maintainability of the code by making it cleaner and easier to manage without altering functionality.",maintainability,8,982233406.0,Marco77-ops/LogisticSystem,Marco77-ops/LogisticSystem
2d2e2f6b690e07e0dbb7b6e2966c464c70f8cb6d,Add blog posts pagination,"The commit introduces pagination to the posts controller, which is typically done to improve performance by limiting the amount of data processed and returned at once. The changes such as adding parameters and modifying return types support this optimization.",performance,8,431918505.0,open4good/open4goods,open4good/open4goods
9ed405813084253ed50fbc79f4f68a4a3dc053dc,Remove unused tariffs page,"The commit removes an unused page and its controller, which likely improves the maintainability of the codebase by eliminating dead code and reducing complexity.",maintainability,8,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
11882a3d767f17a9df72d4a4dea0da75b7892ca9,Add Swagger/OpenAPI support,"The commit involves removing class annotations and tests, which suggests a cleanup or modernization effort likely aimed at improving the maintainability of the codebase by removing outdated or unnecessary elements.",maintainability,7,1003359274.0,YuqiGuo105/moment-sharing,YuqiGuo105/moment-sharing
25632779fb7ebacd3c8800a9d2778ea74007326f,Add command-based configuration,"The commit involves adding command-based configuration and refactoring by removing attribute modifiers multiple times, which suggests improving the structure and maintainability of the code rather than addressing performance, duplication, or other issues.",maintainability,7,998558196.0,Wooldrum/ChatterMod,Wooldrum/ChatterMod
6633257a3639952aace0d0020e78436a34c8c213,Fix Telegram settings toggling and validation,"The commit focuses on fixing toggling and validation issues in Telegram settings, which likely involves improving the code's robustness and structure to prevent fragile behavior. The addition of parameters and parameter annotations suggests enhancing the code's maintainability by making it clearer and less error-prone.",maintainability,7,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
420f10133a2c2569302d25335a0441209b40150a,Refactor NPC growth helpers into controller,"The commit involves refactoring by moving helper methods and attributes into a controller, which typically aims to improve the structure and organization of the code to make it easier to maintain and less fragile.",maintainability,8,995676038.0,lauri0/dino-survival,lauri0/dino-survival
9fa5ce86dd13ca79e025363a8d2b1d29d8728d00,Enable multi-town membership,"The commit involves extracting and moving methods and variables, which typically improves the structure and organization of the code to make it easier to maintain and less fragile. This suggests the primary motivation is to enhance maintainability.",maintainability,8,1020230685.0,ItzzPotato/VertiCraft-Towny,ItzzPotato/VertiCraft-Towny
a837f27cf004e1303f8d51347f778c1644bf8503,Regenerate ProductoController tests,"The commit focuses on regenerating tests for the ProductoController, involving renaming and changing attributes and methods to improve the test code structure and clarity, which primarily addresses difficulties in testing the code without refactoring.",testability,8,975776640.0,Edwseth/clemen-integra-inventario,Edwseth/clemen-integra-inventario
dd940c9bcec96e318bd1322301f3138c2b8fa823,Integrate new view package,"The commit focuses on aligning controllers with new view APIs and involves refactoring operations like encapsulating attributes and extracting variables, which typically improve code structure and ease future modifications, indicating an emphasis on maintainability.",maintainability,8,1025848178.0,Leznerr/mco2,Leznerr/mco2
7c9daf89bafffe5e181fb8f5aae68b6c6925b657,Improve security and error handling,"The commit focuses on improving security and error handling, which typically relates to enhancing the robustness and maintainability of the code rather than readability, duplication, or performance. The refactoring operations such as adding annotations, removing modifiers, and renaming attributes suggest changes aimed at making the codebase more maintainable and less fragile.",maintainability,7,994598289.0,Lon60/skillexchange,Lon60/skillexchange
93339a62d63e8b578c55c86210c6331da690e501,Improve error handling when pushing results,"The commit focuses on improving error handling by changing variable types, extracting variables, and renaming variables, which primarily enhances the clarity and understandability of the code, thus improving readability.",readability,8,1002047906.0,hmislk/xl-200,hmislk/xl-200
